"","date","hits","keyword","geo","gprop","category","hits_backup","datetime"
"3445",2018-04-05 00:30:00,53.8618955725978,"EOS","world","web",0,59,2018-04-04
"3446",2018-04-06 00:30:00,54.7748090568791,"EOS","world","web",0,60,2018-04-05
"3447",2018-04-07 00:30:00,54.7748090568791,"EOS","world","web",0,60,2018-04-06
"3448",2018-04-08 00:30:00,57.5135495097231,"EOS","world","web",0,63,2018-04-07
"3449",2018-04-09 00:30:00,53.8618955725978,"EOS","world","web",0,59,2018-04-08
"3450",2018-04-10 00:30:00,52.9489820883165,"EOS","world","web",0,58,2018-04-09
"3451",2018-04-11 00:30:00,61.1652034468483,"EOS","world","web",0,67,2018-04-10
"3452",2018-04-12 00:30:00,67.5555978368176,"EOS","world","web",0,74,2018-04-11
"3453",2018-04-13 00:30:00,62.991030415411,"EOS","world","web",0,69,2018-04-12
"3454",2018-04-14 00:30:00,59.3393764782857,"EOS","world","web",0,65,2018-04-13
"3455",2018-04-15 00:30:00,62.991030415411,"EOS","world","web",0,69,2018-04-14
"3456",2018-04-16 00:30:00,58.4264629940044,"EOS","world","web",0,64,2018-04-15
"3457",2018-04-17 00:30:00,59.3393764782857,"EOS","world","web",0,65,2018-04-16
"3458",2018-04-18 00:30:00,54.7748090568791,"EOS","world","web",0,60,2018-04-17
"3459",2018-04-19 00:30:00,55.6877225411604,"EOS","world","web",0,61,2018-04-18
"3460",2018-04-20 00:30:00,61.1652034468483,"EOS","world","web",0,67,2018-04-19
"3461",2018-04-21 00:30:00,62.0781169311297,"EOS","world","web",0,68,2018-04-20
"3462",2018-04-22 00:30:00,62.0781169311297,"EOS","world","web",0,68,2018-04-21
"3463",2018-04-23 00:30:00,58.4264629940044,"EOS","world","web",0,64,2018-04-22
"3464",2018-04-24 00:30:00,72.1201652582242,"EOS","world","web",0,79,2018-04-23
"3465",2018-04-25 00:30:00,64.8168573839736,"EOS","world","web",0,71,2018-04-24
"3466",2018-04-26 00:30:00,62.0781169311297,"EOS","world","web",0,68,2018-04-25
"3467",2018-04-27 00:30:00,67.5555978368176,"EOS","world","web",0,74,2018-04-26
"3468",2018-04-28 00:30:00,80.336386616756,"EOS","world","web",0,88,2018-04-27
"3469",2018-04-29 00:30:00,91.2913484281318,"EOS","world","web",0,100,2018-04-28
"3470",2018-04-30 00:30:00,74.8589057110681,"EOS","world","web",0,82,2018-04-29
"3471",2018-05-01 00:30:00,70.2943382896615,"EOS","world","web",0,77,2018-04-30
"3472",2018-05-02 00:30:00,68.4685113210989,"EOS","world","web",0,75,2018-05-01
"3473",2018-05-03 00:30:00,61.1652034468483,"EOS","world","web",0,67,2018-05-02
"3474",2018-05-04 00:30:00,62.0781169311297,"EOS","world","web",0,68,2018-05-03
"3475",2018-05-05 00:30:00,62.991030415411,"EOS","world","web",0,69,2018-05-04
"3476",2018-05-06 00:30:00,59.3393764782857,"EOS","world","web",0,65,2018-05-05
"3477",2018-05-07 00:30:00,58.4264629940044,"EOS","world","web",0,64,2018-05-06
"3478",2018-05-08 00:30:00,61.1652034468483,"EOS","world","web",0,67,2018-05-07
"3479",2018-05-09 00:30:00,56.6006360254417,"EOS","world","web",0,62,2018-05-08
"3480",2018-05-10 00:30:00,60.252289962567,"EOS","world","web",0,66,2018-05-09
"3481",2018-05-11 00:30:00,62.0781169311297,"EOS","world","web",0,68,2018-05-10
"3482",2018-05-12 00:30:00,63.9039438996923,"EOS","world","web",0,70,2018-05-11
"3483",2018-05-13 00:30:00,61.1652034468483,"EOS","world","web",0,67,2018-05-12
"3484",2018-05-14 00:30:00,63.9039438996923,"EOS","world","web",0,70,2018-05-13
"3485",2018-05-15 00:30:00,60.252289962567,"EOS","world","web",0,66,2018-05-14
"3486",2018-05-16 00:30:00,58.4264629940044,"EOS","world","web",0,64,2018-05-15
"3487",2018-05-17 00:30:00,56.6006360254417,"EOS","world","web",0,62,2018-05-16
"3488",2018-05-18 00:30:00,60.252289962567,"EOS","world","web",0,66,2018-05-17
"3489",2018-05-19 00:30:00,58.4264629940044,"EOS","world","web",0,64,2018-05-18
"3490",2018-05-20 00:30:00,59.3393764782857,"EOS","world","web",0,65,2018-05-19
"3491",2018-05-21 00:30:00,60.252289962567,"EOS","world","web",0,66,2018-05-20
"3492",2018-05-22 00:30:00,60.252289962567,"EOS","world","web",0,66,2018-05-21
"3493",2016-01-01 00:30:00,42,"LTC","world","web",0,42,2015-12-31
"3494",2016-01-02 00:30:00,48,"LTC","world","web",0,48,2016-01-01
"3495",2016-01-03 00:30:00,48,"LTC","world","web",0,48,2016-01-02
"3496",2016-01-04 00:30:00,70,"LTC","world","web",0,70,2016-01-03
"3497",2016-01-05 00:30:00,81,"LTC","world","web",0,81,2016-01-04
"3498",2016-01-06 00:30:00,76,"LTC","world","web",0,76,2016-01-05
"3499",2016-01-07 00:30:00,69,"LTC","world","web",0,69,2016-01-06
"3500",2016-01-08 00:30:00,74,"LTC","world","web",0,74,2016-01-07
"3501",2016-01-09 00:30:00,45,"LTC","world","web",0,45,2016-01-08
"3502",2016-01-10 00:30:00,53,"LTC","world","web",0,53,2016-01-09
"3503",2016-01-11 00:30:00,75,"LTC","world","web",0,75,2016-01-10
"3504",2016-01-12 00:30:00,78,"LTC","world","web",0,78,2016-01-11
"3505",2016-01-13 00:30:00,71,"LTC","world","web",0,71,2016-01-12
"3506",2016-01-14 00:30:00,68,"LTC","world","web",0,68,2016-01-13
"3507",2016-01-15 00:30:00,76,"LTC","world","web",0,76,2016-01-14
"3508",2016-01-16 00:30:00,52,"LTC","world","web",0,52,2016-01-15
"3509",2016-01-17 00:30:00,42,"LTC","world","web",0,42,2016-01-16
"3510",2016-01-18 00:30:00,68,"LTC","world","web",0,68,2016-01-17
"3511",2016-01-19 00:30:00,81,"LTC","world","web",0,81,2016-01-18
"3512",2016-01-20 00:30:00,77,"LTC","world","web",0,77,2016-01-19
"3513",2016-01-21 00:30:00,83,"LTC","world","web",0,83,2016-01-20
"3514",2016-01-22 00:30:00,76,"LTC","world","web",0,76,2016-01-21
"3515",2016-01-23 00:30:00,41,"LTC","world","web",0,41,2016-01-22
"3516",2016-01-24 00:30:00,55,"LTC","world","web",0,55,2016-01-23
"3517",2016-01-25 00:30:00,71,"LTC","world","web",0,71,2016-01-24
"3518",2016-01-26 00:30:00,79,"LTC","world","web",0,79,2016-01-25
"3519",2016-01-27 00:30:00,82,"LTC","world","web",0,82,2016-01-26
"3520",2016-01-28 00:30:00,67,"LTC","world","web",0,67,2016-01-27
"3521",2016-01-29 00:30:00,67,"LTC","world","web",0,67,2016-01-28
"3522",2016-01-30 00:30:00,55,"LTC","world","web",0,55,2016-01-29
"3523",2016-01-31 00:30:00,54,"LTC","world","web",0,54,2016-01-30
"3524",2016-02-01 00:30:00,85,"LTC","world","web",0,85,2016-01-31
"3525",2016-02-02 00:30:00,81,"LTC","world","web",0,81,2016-02-01
"3526",2016-02-03 00:30:00,72,"LTC","world","web",0,72,2016-02-02
"3527",2016-02-04 00:30:00,62,"LTC","world","web",0,62,2016-02-03
"3528",2016-02-05 00:30:00,63,"LTC","world","web",0,63,2016-02-04
"3529",2016-02-06 00:30:00,50,"LTC","world","web",0,50,2016-02-05
"3530",2016-02-07 00:30:00,45,"LTC","world","web",0,45,2016-02-06
"3531",2016-02-08 00:30:00,67,"LTC","world","web",0,67,2016-02-07
"3532",2016-02-09 00:30:00,80,"LTC","world","web",0,80,2016-02-08
"3533",2016-02-10 00:30:00,90,"LTC","world","web",0,90,2016-02-09
"3534",2016-02-11 00:30:00,86,"LTC","world","web",0,86,2016-02-10
"3535",2016-02-12 00:30:00,62,"LTC","world","web",0,62,2016-02-11
"3536",2016-02-13 00:30:00,51,"LTC","world","web",0,51,2016-02-12
"3537",2016-02-14 00:30:00,40,"LTC","world","web",0,40,2016-02-13
"3538",2016-02-15 00:30:00,76,"LTC","world","web",0,76,2016-02-14
"3539",2016-02-16 00:30:00,69,"LTC","world","web",0,69,2016-02-15
"3540",2016-02-17 00:30:00,73,"LTC","world","web",0,73,2016-02-16
"3541",2016-02-18 00:30:00,80,"LTC","world","web",0,80,2016-02-17
"3542",2016-02-19 00:30:00,66,"LTC","world","web",0,66,2016-02-18
"3543",2016-02-20 00:30:00,51,"LTC","world","web",0,51,2016-02-19
"3544",2016-02-21 00:30:00,39,"LTC","world","web",0,39,2016-02-20
"3545",2016-02-22 00:30:00,67,"LTC","world","web",0,67,2016-02-21
"3546",2016-02-23 00:30:00,64,"LTC","world","web",0,64,2016-02-22
"3547",2016-02-24 00:30:00,96,"LTC","world","web",0,96,2016-02-23
"3548",2016-02-25 00:30:00,87,"LTC","world","web",0,87,2016-02-24
"3549",2016-02-26 00:30:00,62,"LTC","world","web",0,62,2016-02-25
"3550",2016-02-27 00:30:00,53,"LTC","world","web",0,53,2016-02-26
"3551",2016-02-28 00:30:00,52,"LTC","world","web",0,52,2016-02-27
"3552",2016-02-29 00:30:00,77,"LTC","world","web",0,77,2016-02-28
"3553",2016-03-01 00:30:00,100,"LTC","world","web",0,100,2016-02-29
"3554",2016-03-02 00:30:00,94,"LTC","world","web",0,94,2016-03-01
"3555",2016-03-03 00:30:00,81,"LTC","world","web",0,81,2016-03-02
"3556",2016-03-04 00:30:00,82,"LTC","world","web",0,82,2016-03-03
"3557",2016-03-05 00:30:00,65,"LTC","world","web",0,65,2016-03-04
"3558",2016-03-06 00:30:00,46,"LTC","world","web",0,46,2016-03-05
"3559",2016-03-07 00:30:00,75,"LTC","world","web",0,75,2016-03-06
"3560",2016-03-08 00:30:00,70,"LTC","world","web",0,70,2016-03-07
"3561",2016-03-09 00:30:00,80,"LTC","world","web",0,80,2016-03-08
"3562",2016-03-10 00:30:00,73,"LTC","world","web",0,73,2016-03-09
"3563",2016-03-11 00:30:00,78,"LTC","world","web",0,78,2016-03-10
"3564",2016-03-12 00:30:00,56,"LTC","world","web",0,56,2016-03-11
"3565",2016-03-13 00:30:00,62,"LTC","world","web",0,62,2016-03-12
"3566",2016-03-14 00:30:00,86,"LTC","world","web",0,86,2016-03-13
"3567",2016-03-15 00:30:00,70,"LTC","world","web",0,70,2016-03-14
"3568",2016-03-16 00:30:00,83,"LTC","world","web",0,83,2016-03-15
"3569",2016-03-17 00:30:00,72,"LTC","world","web",0,72,2016-03-16
"3570",2016-03-18 00:30:00,72,"LTC","world","web",0,72,2016-03-17
"3571",2016-03-19 00:30:00,63,"LTC","world","web",0,63,2016-03-18
"3572",2016-03-20 00:30:00,52,"LTC","world","web",0,52,2016-03-19
"3573",2016-03-21 00:30:00,76,"LTC","world","web",0,76,2016-03-20
"3574",2016-03-22 00:30:00,72,"LTC","world","web",0,72,2016-03-21
"3575",2016-03-23 00:30:00,77,"LTC","world","web",0,77,2016-03-22
"3576",2016-03-24 00:30:00,66,"LTC","world","web",0,66,2016-03-23
"3577",2016-03-25 00:30:00,59,"LTC","world","web",0,59,2016-03-24
"3578",2016-03-26 00:30:00,62,"LTC","world","web",0,62,2016-03-25
"3579",2016-03-27 00:30:00,46,"LTC","world","web",0,46,2016-03-26
"3580",2016-03-28 00:30:00,76,"LTC","world","web",0,76,2016-03-27
"3581",2016-03-29 00:30:00,90,"LTC","world","web",0,90,2016-03-28
"3582",2016-03-30 00:30:00,88,"LTC","world","web",0,88,2016-03-29
"3583",2016-03-31 00:30:00,87,"LTC","world","web",0,95,2016-03-30
"3584",2016-04-01 00:30:00,71.4315789473684,"LTC","world","web",0,78,2016-03-31
"3585",2016-04-02 00:30:00,50.3684210526316,"LTC","world","web",0,55,2016-04-01
"3586",2016-04-03 00:30:00,59.5263157894737,"LTC","world","web",0,65,2016-04-02
"3587",2016-04-04 00:30:00,87,"LTC","world","web",0,95,2016-04-03
"3588",2016-04-05 00:30:00,68.6842105263158,"LTC","world","web",0,75,2016-04-04
"3589",2016-04-06 00:30:00,73.2631578947368,"LTC","world","web",0,80,2016-04-05
"3590",2016-04-07 00:30:00,76.0105263157895,"LTC","world","web",0,83,2016-04-06
"3591",2016-04-08 00:30:00,80.5894736842105,"LTC","world","web",0,88,2016-04-07
"3592",2016-04-09 00:30:00,54.0315789473684,"LTC","world","web",0,59,2016-04-08
"3593",2016-04-10 00:30:00,53.1157894736842,"LTC","world","web",0,58,2016-04-09
"3594",2016-04-11 00:30:00,64.1052631578947,"LTC","world","web",0,70,2016-04-10
"3595",2016-04-12 00:30:00,79.6736842105263,"LTC","world","web",0,87,2016-04-11
"3596",2016-04-13 00:30:00,78.7578947368421,"LTC","world","web",0,86,2016-04-12
"3597",2016-04-14 00:30:00,65.0210526315789,"LTC","world","web",0,71,2016-04-13
"3598",2016-04-15 00:30:00,72.3473684210526,"LTC","world","web",0,79,2016-04-14
"3599",2016-04-16 00:30:00,50.3684210526316,"LTC","world","web",0,55,2016-04-15
"3600",2016-04-17 00:30:00,54.0315789473684,"LTC","world","web",0,59,2016-04-16
"3601",2016-04-18 00:30:00,76.9263157894737,"LTC","world","web",0,84,2016-04-17
"3602",2016-04-19 00:30:00,66.8526315789474,"LTC","world","web",0,73,2016-04-18
"3603",2016-04-20 00:30:00,76.9263157894737,"LTC","world","web",0,84,2016-04-19
"3604",2016-04-21 00:30:00,82.4210526315789,"LTC","world","web",0,90,2016-04-20
"3605",2016-04-22 00:30:00,78.7578947368421,"LTC","world","web",0,86,2016-04-21
"3606",2016-04-23 00:30:00,52.2,"LTC","world","web",0,57,2016-04-22
"3607",2016-04-24 00:30:00,47.6210526315789,"LTC","world","web",0,52,2016-04-23
"3608",2016-04-25 00:30:00,71.4315789473684,"LTC","world","web",0,78,2016-04-24
"3609",2016-04-26 00:30:00,87.9157894736842,"LTC","world","web",0,96,2016-04-25
"3610",2016-04-27 00:30:00,74.178947368421,"LTC","world","web",0,81,2016-04-26
"3611",2016-04-28 00:30:00,74.178947368421,"LTC","world","web",0,81,2016-04-27
"3612",2016-04-29 00:30:00,72.3473684210526,"LTC","world","web",0,79,2016-04-28
"3613",2016-04-30 00:30:00,43.0421052631579,"LTC","world","web",0,47,2016-04-29
"3614",2016-05-01 00:30:00,54.0315789473684,"LTC","world","web",0,59,2016-04-30
"3615",2016-05-02 00:30:00,87,"LTC","world","web",0,95,2016-05-01
"3616",2016-05-03 00:30:00,76.9263157894737,"LTC","world","web",0,84,2016-05-02
"3617",2016-05-04 00:30:00,57.6947368421053,"LTC","world","web",0,63,2016-05-03
"3618",2016-05-05 00:30:00,76.9263157894737,"LTC","world","web",0,84,2016-05-04
"3619",2016-05-06 00:30:00,69.6,"LTC","world","web",0,76,2016-05-05
"3620",2016-05-07 00:30:00,52.2,"LTC","world","web",0,57,2016-05-06
"3621",2016-05-08 00:30:00,43.9578947368421,"LTC","world","web",0,48,2016-05-07
"3622",2016-05-09 00:30:00,74.178947368421,"LTC","world","web",0,81,2016-05-08
"3623",2016-05-10 00:30:00,83.3368421052632,"LTC","world","web",0,91,2016-05-09
"3624",2016-05-11 00:30:00,73.2631578947368,"LTC","world","web",0,80,2016-05-10
"3625",2016-05-12 00:30:00,72.3473684210526,"LTC","world","web",0,79,2016-05-11
"3626",2016-05-13 00:30:00,73.2631578947368,"LTC","world","web",0,80,2016-05-12
"3627",2016-05-14 00:30:00,51.2842105263158,"LTC","world","web",0,56,2016-05-13
"3628",2016-05-15 00:30:00,42.1263157894737,"LTC","world","web",0,46,2016-05-14
"3629",2016-05-16 00:30:00,75.0947368421053,"LTC","world","web",0,82,2016-05-15
"3630",2016-05-17 00:30:00,83.3368421052632,"LTC","world","web",0,91,2016-05-16
"3631",2016-05-18 00:30:00,79.6736842105263,"LTC","world","web",0,87,2016-05-17
"3632",2016-05-19 00:30:00,77.8421052631579,"LTC","world","web",0,85,2016-05-18
"3633",2016-05-20 00:30:00,71.4315789473684,"LTC","world","web",0,78,2016-05-19
"3634",2016-05-21 00:30:00,59.5263157894737,"LTC","world","web",0,65,2016-05-20
"3635",2016-05-22 00:30:00,61.3578947368421,"LTC","world","web",0,67,2016-05-21
"3636",2016-05-23 00:30:00,67.7684210526316,"LTC","world","web",0,74,2016-05-22
"3637",2016-05-24 00:30:00,65.9368421052632,"LTC","world","web",0,72,2016-05-23
"3638",2016-05-25 00:30:00,71.4315789473684,"LTC","world","web",0,78,2016-05-24
"3639",2016-05-26 00:30:00,76.0105263157895,"LTC","world","web",0,83,2016-05-25
"3640",2016-05-27 00:30:00,51.2842105263158,"LTC","world","web",0,56,2016-05-26
"3641",2016-05-28 00:30:00,39.3789473684211,"LTC","world","web",0,43,2016-05-27
"3642",2016-05-29 00:30:00,46.7052631578947,"LTC","world","web",0,51,2016-05-28
"3643",2016-05-30 00:30:00,72.3473684210526,"LTC","world","web",0,79,2016-05-29
"3644",2016-05-31 00:30:00,87.9157894736842,"LTC","world","web",0,96,2016-05-30
"3645",2016-06-01 00:30:00,70.5157894736842,"LTC","world","web",0,77,2016-05-31
"3646",2016-06-02 00:30:00,86.0842105263158,"LTC","world","web",0,94,2016-06-01
"3647",2016-06-03 00:30:00,68.6842105263158,"LTC","world","web",0,75,2016-06-02
"3648",2016-06-04 00:30:00,62.2736842105263,"LTC","world","web",0,68,2016-06-03
"3649",2016-06-05 00:30:00,52.2,"LTC","world","web",0,57,2016-06-04
"3650",2016-06-06 00:30:00,81.5052631578947,"LTC","world","web",0,89,2016-06-05
"3651",2016-06-07 00:30:00,91.5789473684211,"LTC","world","web",0,100,2016-06-06
"3652",2016-06-08 00:30:00,71.4315789473684,"LTC","world","web",0,78,2016-06-07
"3653",2016-06-09 00:30:00,71.4315789473684,"LTC","world","web",0,78,2016-06-08
"3654",2016-06-10 00:30:00,69.6,"LTC","world","web",0,76,2016-06-09
"3655",2016-06-11 00:30:00,61.3578947368421,"LTC","world","web",0,67,2016-06-10
"3656",2016-06-12 00:30:00,45.7894736842105,"LTC","world","web",0,50,2016-06-11
"3657",2016-06-13 00:30:00,76.9263157894737,"LTC","world","web",0,84,2016-06-12
"3658",2016-06-14 00:30:00,72.3473684210526,"LTC","world","web",0,79,2016-06-13
"3659",2016-06-15 00:30:00,72.3473684210526,"LTC","world","web",0,79,2016-06-14
"3660",2016-06-16 00:30:00,77.8421052631579,"LTC","world","web",0,85,2016-06-15
"3661",2016-06-17 00:30:00,77.8421052631579,"LTC","world","web",0,85,2016-06-16
"3662",2016-06-18 00:30:00,54.0315789473684,"LTC","world","web",0,59,2016-06-17
"3663",2016-06-19 00:30:00,42.1263157894737,"LTC","world","web",0,46,2016-06-18
"3664",2016-06-20 00:30:00,82.4210526315789,"LTC","world","web",0,90,2016-06-19
"3665",2016-06-21 00:30:00,67.7684210526316,"LTC","world","web",0,74,2016-06-20
"3666",2016-06-22 00:30:00,76.0105263157895,"LTC","world","web",0,83,2016-06-21
"3667",2016-06-23 00:30:00,69.6,"LTC","world","web",0,76,2016-06-22
"3668",2016-06-24 00:30:00,64.1052631578947,"LTC","world","web",0,70,2016-06-23
"3669",2016-06-25 00:30:00,48.5368421052632,"LTC","world","web",0,53,2016-06-24
"3670",2016-06-26 00:30:00,55.8631578947368,"LTC","world","web",0,61,2016-06-25
"3671",2016-06-27 00:30:00,65.9368421052632,"LTC","world","web",0,72,2016-06-26
"3672",2016-06-28 00:30:00,80.5894736842105,"LTC","world","web",0,88,2016-06-27
"3673",2016-06-29 00:30:00,71.4315789473684,"LTC","world","web",0,93,2016-06-28
"3674",2016-06-30 00:30:00,59.1422750424448,"LTC","world","web",0,77,2016-06-29
"3675",2016-07-01 00:30:00,51.4614601018676,"LTC","world","web",0,67,2016-06-30
"3676",2016-07-02 00:30:00,49.9252971137521,"LTC","world","web",0,65,2016-07-01
"3677",2016-07-03 00:30:00,33.7955857385399,"LTC","world","web",0,44,2016-07-02
"3678",2016-07-04 00:30:00,53.7657045840407,"LTC","world","web",0,70,2016-07-03
"3679",2016-07-05 00:30:00,51.4614601018676,"LTC","world","web",0,67,2016-07-04
"3680",2016-07-06 00:30:00,56.8380305602716,"LTC","world","web",0,74,2016-07-05
"3681",2016-07-07 00:30:00,54.5337860780985,"LTC","world","web",0,71,2016-07-06
"3682",2016-07-08 00:30:00,56.0699490662139,"LTC","world","web",0,73,2016-07-07
"3683",2016-07-09 00:30:00,39.172156196944,"LTC","world","web",0,51,2016-07-08
"3684",2016-07-10 00:30:00,36.8679117147708,"LTC","world","web",0,48,2016-07-09
"3685",2016-07-11 00:30:00,61.446519524618,"LTC","world","web",0,80,2016-07-10
"3686",2016-07-12 00:30:00,62.2146010186757,"LTC","world","web",0,81,2016-07-11
"3687",2016-07-13 00:30:00,71.4315789473684,"LTC","world","web",0,93,2016-07-12
"3688",2016-07-14 00:30:00,47.6210526315789,"LTC","world","web",0,62,2016-07-13
"3689",2016-07-15 00:30:00,38.4040747028862,"LTC","world","web",0,50,2016-07-14
"3690",2016-07-16 00:30:00,39.9402376910017,"LTC","world","web",0,52,2016-07-15
"3691",2016-07-17 00:30:00,41.4764006791171,"LTC","world","web",0,54,2016-07-16
"3692",2016-07-18 00:30:00,54.5337860780985,"LTC","world","web",0,71,2016-07-17
"3693",2016-07-19 00:30:00,54.5337860780985,"LTC","world","web",0,71,2016-07-18
"3694",2016-07-20 00:30:00,58.3741935483871,"LTC","world","web",0,76,2016-07-19
"3695",2016-07-21 00:30:00,56.0699490662139,"LTC","world","web",0,73,2016-07-20
"3696",2016-07-22 00:30:00,48.3891341256367,"LTC","world","web",0,63,2016-07-21
"3697",2016-07-23 00:30:00,40.7083191850594,"LTC","world","web",0,53,2016-07-22
"3698",2016-07-24 00:30:00,46.0848896434635,"LTC","world","web",0,60,2016-07-23
"3699",2016-07-25 00:30:00,63.7507640067912,"LTC","world","web",0,83,2016-07-24
"3700",2016-07-26 00:30:00,53.7657045840407,"LTC","world","web",0,70,2016-07-25
"3701",2016-07-27 00:30:00,60.6784380305603,"LTC","world","web",0,79,2016-07-26
"3702",2016-07-28 00:30:00,59.9103565365025,"LTC","world","web",0,78,2016-07-27
"3703",2016-07-29 00:30:00,60.6784380305603,"LTC","world","web",0,79,2016-07-28
"3704",2016-07-30 00:30:00,41.4764006791171,"LTC","world","web",0,54,2016-07-29
"3705",2016-07-31 00:30:00,42.2444821731749,"LTC","world","web",0,55,2016-07-30
"3706",2016-08-01 00:30:00,59.1422750424448,"LTC","world","web",0,77,2016-07-31
"3707",2016-08-02 00:30:00,65.2869269949066,"LTC","world","web",0,85,2016-08-01
"3708",2016-08-03 00:30:00,65.2869269949066,"LTC","world","web",0,85,2016-08-02
"3709",2016-08-04 00:30:00,50.6933786078098,"LTC","world","web",0,66,2016-08-03
"3710",2016-08-05 00:30:00,45.3168081494058,"LTC","world","web",0,59,2016-08-04
"3711",2016-08-06 00:30:00,31.4913412563667,"LTC","world","web",0,41,2016-08-05
"3712",2016-08-07 00:30:00,35.3317487266553,"LTC","world","web",0,46,2016-08-06
"3713",2016-08-08 00:30:00,57.6061120543294,"LTC","world","web",0,75,2016-08-07
"3714",2016-08-09 00:30:00,48.3891341256367,"LTC","world","web",0,63,2016-08-08
"3715",2016-08-10 00:30:00,52.997623089983,"LTC","world","web",0,69,2016-08-09
"3716",2016-08-11 00:30:00,57.6061120543294,"LTC","world","web",0,75,2016-08-10
"3717",2016-08-12 00:30:00,52.997623089983,"LTC","world","web",0,69,2016-08-11
"3718",2016-08-13 00:30:00,39.9402376910017,"LTC","world","web",0,52,2016-08-12
"3719",2016-08-14 00:30:00,38.4040747028862,"LTC","world","web",0,50,2016-08-13
"3720",2016-08-15 00:30:00,54.5337860780985,"LTC","world","web",0,71,2016-08-14
"3721",2016-08-16 00:30:00,60.6784380305603,"LTC","world","web",0,79,2016-08-15
"3722",2016-08-17 00:30:00,52.2295415959253,"LTC","world","web",0,68,2016-08-16
"3723",2016-08-18 00:30:00,62.2146010186757,"LTC","world","web",0,81,2016-08-17
"3724",2016-08-19 00:30:00,55.3018675721562,"LTC","world","web",0,72,2016-08-18
"3725",2016-08-20 00:30:00,35.3317487266553,"LTC","world","web",0,46,2016-08-19
"3726",2016-08-21 00:30:00,43.0125636672326,"LTC","world","web",0,56,2016-08-20
"3727",2016-08-22 00:30:00,52.2295415959253,"LTC","world","web",0,68,2016-08-21
"3728",2016-08-23 00:30:00,64.5188455008489,"LTC","world","web",0,84,2016-08-22
"3729",2016-08-24 00:30:00,58.3741935483871,"LTC","world","web",0,76,2016-08-23
"3730",2016-08-25 00:30:00,62.9826825127334,"LTC","world","web",0,82,2016-08-24
"3731",2016-08-26 00:30:00,52.2295415959253,"LTC","world","web",0,68,2016-08-25
"3732",2016-08-27 00:30:00,39.172156196944,"LTC","world","web",0,51,2016-08-26
"3733",2016-08-28 00:30:00,40.7083191850594,"LTC","world","web",0,53,2016-08-27
"3734",2016-08-29 00:30:00,66.0550084889643,"LTC","world","web",0,86,2016-08-28
"3735",2016-08-30 00:30:00,66.0550084889643,"LTC","world","web",0,86,2016-08-29
"3736",2016-08-31 00:30:00,62.9826825127334,"LTC","world","web",0,82,2016-08-30
"3737",2016-09-01 00:30:00,54.5337860780985,"LTC","world","web",0,71,2016-08-31
"3738",2016-09-02 00:30:00,62.2146010186757,"LTC","world","web",0,81,2016-09-01
"3739",2016-09-03 00:30:00,40.7083191850594,"LTC","world","web",0,53,2016-09-02
"3740",2016-09-04 00:30:00,38.4040747028862,"LTC","world","web",0,50,2016-09-03
"3741",2016-09-05 00:30:00,54.5337860780985,"LTC","world","web",0,71,2016-09-04
"3742",2016-09-06 00:30:00,69.895415959253,"LTC","world","web",0,91,2016-09-05
"3743",2016-09-07 00:30:00,72.9677419354839,"LTC","world","web",0,95,2016-09-06
"3744",2016-09-08 00:30:00,60.6784380305603,"LTC","world","web",0,79,2016-09-07
"3745",2016-09-09 00:30:00,66.8230899830221,"LTC","world","web",0,87,2016-09-08
"3746",2016-09-10 00:30:00,41.4764006791171,"LTC","world","web",0,54,2016-09-09
"3747",2016-09-11 00:30:00,49.1572156196944,"LTC","world","web",0,64,2016-09-10
"3748",2016-09-12 00:30:00,72.1996604414261,"LTC","world","web",0,94,2016-09-11
"3749",2016-09-13 00:30:00,53.7657045840407,"LTC","world","web",0,70,2016-09-12
"3750",2016-09-14 00:30:00,66.0550084889643,"LTC","world","web",0,86,2016-09-13
"3751",2016-09-15 00:30:00,67.5911714770798,"LTC","world","web",0,88,2016-09-14
"3752",2016-09-16 00:30:00,51.4614601018676,"LTC","world","web",0,67,2016-09-15
"3753",2016-09-17 00:30:00,49.1572156196944,"LTC","world","web",0,64,2016-09-16
"3754",2016-09-18 00:30:00,47.6210526315789,"LTC","world","web",0,62,2016-09-17
"3755",2016-09-19 00:30:00,76.8081494057725,"LTC","world","web",0,100,2016-09-18
"3756",2016-09-20 00:30:00,72.9677419354839,"LTC","world","web",0,95,2016-09-19
"3757",2016-09-21 00:30:00,52.2295415959253,"LTC","world","web",0,68,2016-09-20
"3758",2016-09-22 00:30:00,65.2869269949066,"LTC","world","web",0,85,2016-09-21
"3759",2016-09-23 00:30:00,57.6061120543294,"LTC","world","web",0,75,2016-09-22
"3760",2016-09-24 00:30:00,46.8529711375212,"LTC","world","web",0,61,2016-09-23
"3761",2016-09-25 00:30:00,44.548726655348,"LTC","world","web",0,58,2016-09-24
"3762",2016-09-26 00:30:00,64.5188455008489,"LTC","world","web",0,84,2016-09-25
"3763",2016-09-27 00:30:00,61.446519524618,"LTC","world","web",0,84,2016-09-26
"3764",2016-09-28 00:30:00,59.9835071549842,"LTC","world","web",0,82,2016-09-27
"3765",2016-09-29 00:30:00,57.7889886005336,"LTC","world","web",0,79,2016-09-28
"3766",2016-09-30 00:30:00,54.1314576764492,"LTC","world","web",0,74,2016-09-29
"3767",2016-10-01 00:30:00,44.6218772738297,"LTC","world","web",0,61,2016-09-30
